,...1,Date_Hour,ID,temp,humidity,Latitude,Longitude,Pressure,PM1.0,PM2.5,PM10.0,PM2.5ATM,corrected_PM2.5,logPM2.5
352,273298,1/15/19,18725,53.4,68.22222222,37.28911,-121.98326,1004.933778,0.452111111,0.782777778,0.920333333,0.782777778,0.317642222,-1.146829617
353,273432,1/15/19,20123,58.97777778,57.68888889,37.237648,-121.98174,997.4486667,0.174666667,0.491444444,0.591777778,0.491444444,1.062423556,0.060552672
354,273452,1/15/19,20469,56.75,57.53571429,37.26549,-121.98085,1002.786,0.187789683,0.242837302,0.447095238,0.242837302,0.945203889,-0.056354619
355,273285,1/15/19,18523,54.11111111,66.06666667,37.226437,-121.97956,999.6313636,0.166090909,0.515058081,0.601989899,0.515058081,0.361010434,-1.018848417
356,273278,1/15/19,18493,50.15555556,67.64444444,37.70781,-121.97493,977.1228889,1.982,2.771444444,2.918111111,2.771444444,1.408930222,0.342830709
357,273359,1/15/19,19313,57.28888889,58.17777778,37.34067,-121.9739,1008.317333,0.176333333,0.551222222,0.832777778,0.551222222,1.052093778,0.050782253
358,273029,1/15/19,10092,58.09090909,46.93181818,37.857567,-121.97286,988.2137778,0.141,0.161919192,0.255454545,0.161919192,1.806254747,0.591255501
359,273280,1/15/19,18497,57.82222222,64.8,36.96887,-121.97223,1010.420667,0.500888889,1.280222222,1.880444444,1.280222222,0.869876444,-0.139404095
360,273106,1/15/19,14051,57,61.68888889,38.679794,-121.97173,1008.281333,12.26911111,17.98244444,19.11155556,17.98244444,9.886907556,2.291211413
361,273039,1/15/19,11416,56.16666667,63.79166667,38.52555,-121.96753,1010.504186,11.07848353,16.34142926,16.96704942,16.34142926,8.847858934,2.180175501
362,273136,1/15/19,14633,58,56,37.275562,-121.964134,1004.329,0.21275,0.21975,0.2705,0.21975,1.063949,0.061987457
363,273451,1/15/19,20413,51.73333333,66.86666667,37.752586,-121.958466,997.1184444,4.653555556,6.709777778,7.316111111,6.709777778,3.538883556,1.263811298
364,273796,1/15/19,8192,55.06666667,63.95555556,39.780655,-121.955666,1009.480889,15.636,22.376,25.30555556,22.376,11.99601067,2.48457415
365,273658,1/15/19,4431,58.16666667,55.91666667,37.248825,-121.950264,1001.189697,0.322462121,0.531704545,0.695416667,0.531704545,1.234513182,0.210676708
366,273529,1/15/19,22453,58,54.2,37.33104,-121.94193,1008.714,0.206555556,0.533,0.803111111,0.533,1.381452,0.32313512
367,273116,1/15/19,14141,55.57777778,55.24444444,37.9554,-121.94019,995.8095556,0.241888889,0.582666667,0.675222222,0.582666667,1.318490667,0.276487648
368,273273,1/15/19,18455,53.4,67.8,37.24459,-121.93593,1002.884,0.419,0.918,1.073,0.918,0.424472,-0.856909235
369,273761,1/15/19,7846,60,55.28571429,36.603,-121.9294,1001.305,0.106210317,0.283611111,0.391269841,0.283611111,1.158269365,0.146926964
370,273630,1/15/19,3894,51.83333333,66.19047619,37.82208,-121.92247,986.3775556,0.123928571,0.214968254,0.308595238,0.214968254,0.193214794,-1.643952788
371,273759,1/15/19,767,60,52,37.70912,-121.92197,1000.693056,13.1211769,16.36618421,19.61493421,16.36618421,9.865480526,2.289041849
372,273795,1/15/19,8188,53.15555556,45.35555556,40.843548,-121.92128,936.352,3.945444444,5.591777778,6.039888889,5.591777778,4.785798222,1.565652829
373,273693,1/15/19,5488,58.37777778,55.84444444,36.618027,-121.919815,999.9726667,12.54955556,16.54655556,18.06788889,16.54655556,9.632448444,2.265137445
374,273404,1/15/19,19635,56,58,37.952087,-121.919106,986.8548649,0.199096525,0.531162162,0.674162162,0.531162162,1.056728973,0.055178262
375,273619,1/15/19,3336,57.1,59.8,37.304996,-121.91792,1006.796364,0.251272727,0.41,0.523954545,0.41,0.83988,-0.174496254
376,273426,1/15/19,20009,59.78571429,48,37.509853,-121.91334,998.166,0.212595238,0.392888889,0.427944444,0.392888889,1.836273778,0.607738398
377,273532,1/15/19,22471,57.6,48.91111111,37.490955,-121.91113,1000.08,0.142444444,0.092777778,0.255333333,0.092777778,1.601388889,0.470871308
378,273054,1/15/19,11924,50.28888889,50,40.628807,-121.91061,934.8879545,4.276128788,5.883207071,6.427060606,5.883207071,4.542800505,1.513543673
379,273681,1/15/19,4952,57.57777778,61.77777778,36.974068,-121.90337,1012.321333,5.379222222,7.027888889,7.699111111,7.027888889,4.139147111,1.420489755
380,273290,1/15/19,18545,50.24444444,69.42222222,37.106407,-121.89806,938.9435556,0.162333333,0.637888889,0.965888889,0.637888889,0.139480444,-1.969830871
381,273502,1/15/19,21579,62.42222222,47.95555556,37.406815,-121.89747,1010.213111,0.226222222,0.506333333,0.658,0.506333333,1.899505333,0.641593501
382,273365,1/15/19,19349,52.59090909,65.81818182,37.635647,-121.89352,996.9723529,4.793863636,6.859438503,7.574505348,6.859438503,3.706636684,1.310124911
383,273255,1/15/19,18263,57.11111111,65.02222222,37.30794,-121.89096,1010.867111,0.196666667,0.518333333,0.651888889,0.518333333,0.451713333,-0.794707519
384,273641,1/15/19,4103,56.42222222,58.88888889,37.236416,-121.88754,1004.555111,0.125555556,0.267888889,0.634555556,0.267888889,0.843040444,-0.170740345
385,273343,1/15/19,19211,56.24444444,64.11111111,36.967335,-121.88514,1005.488222,0.214777778,0.586444444,0.818333333,0.586444444,0.565030222,-0.570876059
386,273456,1/15/19,20563,54.91111111,63.37777778,39.732838,-121.8732,1008.575556,41.10588889,59.88811111,64.11844444,47.05866667,24.97895467,3.218033657
387,273325,1/15/19,19031,54,60.46666667,37.646286,-121.87281,998.5055556,8.060666667,11.174,11.58266667,11.174,6.423416,1.859950063
388,273160,1/15/19,15245,59.31111111,57.57777778,37.22836,-121.86348,1004.410889,0.848,1.137,1.245666667,1.137,1.410161333,0.343704119
389,273096,1/15/19,13189,47.26666667,45.42222222,40.500526,-121.84215,888.2375556,13.694,21.60688889,25.66977778,21.59011111,13.16324489,2.577428468
390,273387,1/15/19,19497,57,59.52631579,37.19602,-121.84057,998.6458974,0.071089744,0.292287449,0.464898785,0.292287449,0.801516518,-0.221249698
391,273664,1/15/19,4575,57,53.69230769,37.366795,-121.83837,1005.859231,0.188076923,0.384230769,0.548076923,0.384230769,1.346752308,0.297695996
392,273292,1/15/19,18561,52.44444444,68.55555556,36.591408,-121.83396,1006.203333,0.397777778,0.937222222,1.169333333,0.937222222,0.370171111,-0.993789918
393,273639,1/15/19,4087,56.63043478,61.73913043,37.23458,-121.832504,1007.27413,0.038695652,0.2525,0.454565217,0.2525,0.592136087,-0.524018794
394,273418,1/15/19,19977,61.17777778,51.08888889,37.276077,-121.82678,1000.155778,0.334666667,0.678,0.889666667,0.678,1.722498667,0.54377595
395,273350,1/15/19,19269,55.5,59.16666667,39.771427,-121.82482,1007.358889,9.656296296,14.65407407,16.07296296,14.61037037,8.334834074,2.120443609
396,273167,1/15/19,15641,59.77777778,50.88888889,37.379654,-121.81301,996.3451111,0.113,0.218444444,0.356,0.218444444,1.498731556,0.404619121
397,273793,1/15/19,8182,54.97777778,65.82222222,39.646873,-121.801926,1009.063556,24.32133333,34.47366667,37.221,32.50188889,17.14293644,2.84158622
398,273247,1/15/19,17965,52.37777778,62.77777778,37.66194,-121.79828,998.1997778,3.433333333,5.168777778,5.835333333,5.168777778,3.079772889,1.124855857
399,273207,1/15/19,16607,57.86666667,59.26666667,39.704506,-121.79172,1005.958,14.82611111,20.03222222,20.96355556,20.00122222,11.15112044,2.411539981
400,273488,1/15/19,21313,51.82222222,62.2,37.66869,-121.78787,996.8208889,5.056,7.532555556,8.289333333,7.532555556,4.367619111,1.474218035
401,273139,1/15/19,14749,56.87878788,56.63636364,37.28425,-121.78102,992.960303,0.131363636,0.204545455,0.403636364,0.204545455,1.001763636,0.001762083
402,273643,1/15/19,4135,54,64.93333333,39.73198,-121.77659,1003.571111,10.54022222,14.253,16.25066667,14.24833333,7.653806667,2.035203128
403,273577,1/15/19,24201,50.33333333,64.11111111,37.974693,-121.77032,1008.800444,13.375,19.77811111,21.57,19.77811111,10.62146356,2.362876818
404,273694,1/15/19,5492,59,54.31818182,37.29698,-121.76486,997.8237778,0.101386364,0.181512626,0.316088384,0.181512626,1.187203525,0.171600563
405,273419,1/15/19,19979,54.85,61,37.970318,-121.76145,1007.258293,12.19529878,16.66992988,17.60318902,16.66992988,9.257843256,2.225471112
406,273364,1/15/19,19339,53.82222222,66.84444444,38.57245,-121.750046,1012.922889,13.88011111,19.243,20.035,19.243,10.10818533,2.313345525
407,273788,1/15/19,8132,58.35555556,55.13333333,39.15828,-121.7489,1011.113778,7.222111111,10.17111111,11.18611111,10.17111111,6.352302222,1.848817302
408,273760,1/15/19,7806,55.2,57.04444444,38.55365,-121.73785,1012.996444,14.70788889,20.25455556,22.96722222,20.25455556,11.47320044,2.44001392
409,273372,1/15/19,19387,57.28888889,53.82222222,37.68752,-121.73469,993.4782222,0.276444444,0.287444444,0.505,0.287444444,1.284967556,0.250733469
410,273040,1/15/19,11424,53.54545455,67.77272727,38.660984,-121.73263,1013.729286,16.38461039,23.25931818,24.32021645,23.25931818,12.13364636,2.495982285
411,273727,1/15/19,6428,53.80487805,63.90243902,37.958645,-121.72911,1009.161463,14.3152439,18.44853659,19.65292683,18.44853659,9.942545366,2.296823061
412,273744,1/15/19,6962,50.44444444,71.37777778,37.898823,-121.722824,1006.811778,11.48122222,15.08466667,15.97822222,15.08466667,7.542978667,2.020617153
413,273428,1/15/19,20085,55.31818182,62.27272727,38.537617,-121.722084,1012.827111,13.36661111,19.30035859,20.31140404,19.30035859,10.52775154,2.354014774
414,273514,1/15/19,22049,52.125,67,38.548996,-121.68585,1014.036667,14.85045833,21.41820833,22.36554167,21.41820833,11.23474117,2.419010867
415,273406,1/15/19,19661,54.31111111,66.48888889,39.35382,-121.68085,1012.190222,19.88622222,28.06255556,30.60288889,27.78577778,14.61489422,2.682041161
416,273789,1/15/19,8134,57.11111111,59.02222222,39.144543,-121.67854,1012.257556,10.55077778,14.21011111,15.17255556,14.21011111,8.137404889,2.096471319
417,273034,1/15/19,10980,47.26666667,40.2,40.925327,-121.660194,905.8355556,2.708444444,4.711222222,5.054666667,4.711222222,4.763640444,1.561012175
418,273410,1/15/19,19697,54.31111111,68.71111111,39.27055,-121.65424,1012.114889,20.445,29.83988889,32.19977778,29.283,15.21010533,2.721960032
419,273120,1/15/19,14185,44.88888889,52.17777778,39.118164,-121.64146,852.5917778,0.468222222,1.098888889,1.273888889,1.098888889,1.850271111,0.615332175
420,273725,1/15/19,6408,57,58,37.09569,-121.63899,1001.644878,0.197597561,0.508682927,0.628768293,0.508682927,1.044949854,0.043968897
421,273210,1/15/19,16625,56.93333333,62.62222222,39.760464,-121.62237,1007.628667,27.06977778,39.26822222,42.20677778,36.28988889,19.40048844,2.965298243
422,273732,1/15/19,6648,57.88888889,60,39.149254,-121.62204,1011.936591,8.850265152,12.16781566,13.40756313,12.16781566,6.983935404,1.943612569
423,273549,1/15/19,23095,54.95555556,57.13333333,37.026367,-121.60415,1005.159556,0.663666667,1.164666667,1.331333333,1.164666667,1.462525333,0.380164622
424,273137,1/15/19,14693,57.35555556,55.86666667,37.00943,-121.59573,1005.592222,0.371555556,0.861111111,1.049888889,0.861111111,1.411382222,0.344569524
425,273267,1/15/19,18431,54.86666667,60.71111111,37.138313,-121.58963,972.7634091,0.133780303,0.231469697,0.410131313,0.231469697,0.668703455,-0.402414584
426,273263,1/15/19,18397,54.48888889,61.4,37.14015,-121.58947,972.0231111,0.022222222,0.201444444,0.335666667,0.201444444,0.594276889,-0.520409925
427,273794,1/15/19,8186,58.42222222,55.64444444,39.508884,-121.58838,1006.391111,3.689333333,5.156,5.744666667,5.156,3.680837333,1.303140263
428,273397,1/15/19,19585,55.84210526,70.13157895,37.00723,-121.55959,1005.624872,0.255242915,0.624102564,1.024760459,0.624102564,0.071819217,-2.633603189
429,273161,1/15/19,15247,57.15555556,61.13333333,37.77061,-121.55066,1011.151556,10.07611111,13.43055556,13.93366667,13.43055556,7.549051111,2.021421875
430,273533,1/15/19,22481,48,67,37.18671,-121.54711,920.7206667,0.157682927,0.367680217,0.559672087,0.367680217,0.204264434,-1.588339881
431,273208,1/15/19,16611,55.48888889,64,39.510387,-121.54709,1006.048222,3.607666667,5.398333333,5.957777778,5.398333333,3.095926667,1.130087269
432,273209,1/15/19,16617,53.33333333,53.77777778,39.435463,-121.53991,927.5146667,1.020777778,1.614555556,1.841222222,1.614555556,1.984160444,0.685195875
433,273105,1/15/19,14029,54.37777778,57.88888889,38.41608,-121.52648,1013.508,2.063333333,2.849555556,3.061444444,2.849555556,2.281033778,0.824628752
434,273750,1/15/19,7278,59.82222222,57.4,38.659187,-121.49993,1013.664667,2.701777778,3.589666667,3.875333333,3.589666667,2.710505333,0.997135087
435,273814,1/15/19,8394,54.86363636,61.65909091,38.56839,-121.49345,1012.380227,2.428295455,3.708636364,4.096136364,3.708636364,2.409970909,0.879614677
436,273816,1/15/19,8408,56.04444444,54.95555556,38.56843,-121.49331,1012.287333,2.821666667,3.981555556,4.372888889,3.981555556,3.124121778,1.139153213
437,273818,1/15/19,8422,55.24444444,62.71111111,38.56846,-121.49329,1012.496667,2.823444444,4.044111111,4.406666667,4.044111111,2.496127556,0.914740553
438,273815,1/15/19,8396,53.97777778,62.46666667,38.568405,-121.493164,1012.600667,2.507,3.623222222,4.104777778,3.623222222,2.296408444,0.831346357
439,273819,1/15/19,8424,54.88888889,61.93333333,38.568405,-121.493164,1012.447111,2.587555556,3.893555556,4.321444444,3.893555556,2.483503111,0.909670108
440,273817,1/15/19,8414,54.8,58.31111111,38.56843,-121.49313,1013.821333,2.952222222,4.274444444,4.896222222,4.274444444,2.991702222,1.095842531
441,273820,1/15/19,8440,54.77777778,58.15555556,38.56843,-121.49313,1014.100667,2.706555556,4.221888889,4.687777778,4.221888889,2.977416444,1.09105596
442,273798,1/15/19,8246,56.13333333,61.02222222,38.56844,-121.493126,1013.107556,2.681222222,3.966111111,4.377888889,3.966111111,2.599148889,0.955184041
443,273321,1/15/19,19017,56.9,56.1,38.587387,-121.49034,1013.616364,2.637045455,3.729772727,4.007,3.729772727,2.894680909,1.062874884
444,273757,1/15/19,7562,59,54.15555556,38.586113,-121.48938,1012.943111,2.328444444,3.592777778,4.176555556,3.592777778,2.988562222,1.09479241
445,273436,1/15/19,20153,56.22222222,56.86666667,38.63223,-121.48537,1014.084222,2.950444444,4.159111111,4.466333333,4.159111111,3.054334222,1.116561638
446,273539,1/15/19,22959,53.42222222,58.17777778,38.56734,-121.45883,1013.781333,3.217444444,4.667666667,5.181888889,4.667666667,3.209110667,1.165993848
447,273108,1/15/19,14063,59.17777778,50.2,38.572556,-121.438866,1012.137333,3.188666667,4.494888889,4.689,4.494888889,3.798281778,1.334548801
448,273052,1/15/19,11896,41.93939394,43.18181818,40.67708,-121.42751,863.4955556,2.597348485,4.718888889,5.17010101,4.718888889,4.513606869,1.507096583
449,273791,1/15/19,8156,59,57.24444444,39.01108,-121.42182,1010.115111,1.957777778,2.939333333,3.224111111,2.939333333,2.382984,0.868353484
450,273785,1/15/19,8114,42.68888889,44.6,41.04626,-121.399284,898.2675556,2.967111111,5.187555556,6.246444444,5.187555556,4.638359111,1.534360664
451,273129,1/15/19,14475,54.68888889,59.93333333,38.520958,-121.380066,1012.795556,1.842555556,2.646444444,2.802,2.646444444,2.000416889,0.693355603
452,273376,1/15/19,19403,53.84444444,68.42222222,37.98357,-121.367874,1015.242727,13.2430202,19.1960404,20.5280404,19.1960404,9.949151838,2.297487305
453,273695,1/15/19,5500,57.97777778,57.75555556,38.564514,-121.35864,1011.526889,1.433444444,1.896666667,2.081888889,1.896666667,1.79308,0.583934812
454,273089,1/15/19,13015,60.2,51.8,38.584885,-121.34694,1011.282889,1.068555556,1.624777778,1.859777778,1.624777778,2.158023556,0.769192782
455,273536,1/15/19,22587,57.48888889,65.46666667,39.02017,-121.28273,1011.249333,10.66088889,13.78833333,14.91955556,13.78833333,7.367326667,1.997054909
456,273401,1/15/19,19619,57.08888889,58.97777778,38.808662,-121.25177,1000.640667,2.472666667,3.969555556,4.456666667,3.969555556,2.775140444,1.020701357
457,273088,1/15/19,12975,60.62222222,51.02222222,38.80277,-121.23686,1003.723111,2.527777778,3.579444444,3.878,3.579444444,3.248535556,1.178204297
458,273313,1/15/19,18973,53.24324324,64.91891892,38.842762,-121.21992,992.7435135,1.878918919,3.017837838,3.495945946,3.017837838,1.770255135,0.57112368
459,273648,1/15/19,4311,56.45238095,59.07142857,38.758102,-121.20274,1004.246512,5.727090255,7.426362126,7.95282392,7.426362126,4.57852804,1.521377558
460,273283,1/15/19,18517,57.73333333,57.02222222,38.661194,-121.16262,1004.380667,0.595888889,1.032,1.142111111,1.032,1.402474667,0.338238295
461,273587,1/15/19,2586,54.82222222,61.88888889,38.65339,-121.16166,1001.671778,0.245,0.534,0.625666667,0.534,0.726882667,-0.318990208
462,273712,1/15/19,5950,57.97777778,60.37777778,38.64456,-121.15099,1010.882889,1.386444444,1.888111111,2.184555556,1.888111111,1.565183556,0.448003105
463,273328,1/15/19,19048,57,58.04166667,38.77826,-121.14009,995.5995556,1.899986111,2.999625,3.340444444,2.999625,2.3466535,0.852990271
464,273159,1/15/19,15242,54,66.48888889,39.01354,-121.14006,971.6855556,2.331888889,3.622222222,3.943777778,3.622222222,1.953191111,0.669464502
465,273368,1/15/19,19363,73.44444444,37,38.67725,-121.11613,1000.106889,23.62511111,24.18522222,25.50133333,20.89366667,13.51588133,2.603865389
466,273384,1/15/19,19491,50.86666667,68.48888889,37.47109,-121.10921,1011.330667,17.07044444,23.814,25.17922222,23.814,12.36328267,2.514731005
467,273077,1/15/19,12719,50.02222222,60.82222222,35.565147,-121.09628,978.4151111,6.431666667,7.383555556,7.715111111,7.103777778,4.260326222,1.449345735
468,273177,1/15/19,15703,53.76086957,62.15217391,38.936813,-121.08784,959.5237778,4.816613527,7.32218599,8.021429952,7.32218599,4.261460242,1.449611881
469,273430,1/15/19,20107,59.26666667,55,38.724926,-121.08379,989.2482222,1.349888889,2.044,2.200777778,2.044,2.105056,0.74434207
470,273620,1/15/19,3374,49,67.26666667,39.252087,-121.07881,932.27,1.422222222,2.046777778,2.335888889,2.046777778,1.061391556,0.059580835
471,273353,1/15/19,19283,56.75609756,54.95121951,38.645336,-121.07704,993.0715556,0.810338753,1.469273713,1.775850949,1.469273713,1.808055523,0.592251971
472,273131,1/15/19,14511,53.04444444,59.91111111,39.03946,-121.0647,958.5413333,3.298888889,4.829555556,5.426555556,4.829555556,3.146260444,1.146214587
473,273611,1/15/19,3127,55,66.33333333,37.697,-121.049,1010.331333,10.15744444,13.02777778,13.65288889,13.02777778,6.894955556,1.930790065
474,273169,1/15/19,15647,53.51111111,66.91111111,39.014435,-121.04648,957.0673333,6.104222222,9.730222222,10.73233333,9.730222222,5.117809778,1.63272657
475,273329,1/15/19,19051,51.45454545,61.54545455,38.987225,-121.041756,945.9742857,1.830162338,2.646233766,2.786590909,2.646233766,1.862953766,0.622163274
476,273585,1/15/19,2530,53.93333333,65.62222222,39.023,-121.031,952.8775556,4.724111111,6.403444444,7.560333333,6.403444444,3.484391556,1.248293439
477,273173,1/15/19,15659,57.6,56.46666667,38.87314,-121.02177,987.2426667,0.295666667,0.690555556,0.857777778,0.690555556,1.270891111,0.239718317
478,273118,1/15/19,14173,50.93023256,59.18604651,39.134743,-121.01854,937.3234884,1.493023256,2.365697674,2.604302326,2.365697674,1.916974419,0.650748119
479,273668,1/15/19,4613,53.45454545,61.18181818,37.798344,-120.994835,1010.556667,8.492222222,10.86005051,11.69247475,10.86005051,6.197975556,1.824222715
480,273381,1/15/19,19451,47,62.94444444,39.222084,-120.98509,901.1118182,0.87760101,1.343181818,1.542222222,1.343181818,1.060960606,0.05917473
481,273524,1/15/19,22371,50.88888889,64.02222222,38.98678,-120.98477,953.1015556,3.201,4.309222222,4.789,4.309222222,2.523339111,0.925583069
482,273099,1/15/19,13207,56.77777778,55.82222222,38.65181,-120.95341,965.1951111,0.190111111,0.556444444,0.733111111,0.556444444,1.255523556,0.227552661
483,273180,1/15/19,15731,52.4,65.97777778,38.673244,-120.942,959.7966667,8.107,8.606111111,8.789666667,6.054222222,3.271105778,1.185128086
484,273075,1/15/19,12683,62.4,51.73333333,35.45219,-120.905594,1014.799778,0.179111111,0.227444444,0.403777778,0.227444444,1.431500889,0.358723467
485,273378,1/15/19,19423,58.95555556,49.11111111,38.100136,-120.86046,996.7984444,1.186111111,1.928,2.219888889,1.928,2.546005333,0.934525595
486,273172,1/15/19,15655,52.57777778,64.44444444,38.85018,-120.85799,944.4146667,2.013111111,3.013666667,3.380444444,3.013666667,1.808494667,0.592494823
487,273684,1/15/19,5084,53.08888889,59.62222222,37.523304,-120.85554,1010.555556,12.31355556,16.59411111,18.047,16.59411111,9.335500889,2.233824433
488,273076,1/15/19,12713,58.73333333,57.68888889,35.366356,-120.84273,1009.452444,0.205,0.270555556,0.281777778,0.270555556,0.946677778,-0.054796499
489,273179,1/15/19,15725,53,63.86666667,38.67713,-120.83917,951.6451163,0.907268734,1.542790698,1.801677003,1.542790698,1.086982326,0.083405348
490,273293,1/15/19,18569,52.35555556,62.22222222,37.496,-120.8374,1011.111333,17.62166667,24.13855556,25.22766667,24.13811111,13.06703689,2.570092791
491,273535,1/15/19,22503,51,61.22222222,38.74374,-120.835785,949.6515556,1.112222222,1.817111111,2.125111111,1.817111111,1.456032889,0.375715538
492,273109,1/15/19,14071,56.75555556,49.53333333,38.299187,-120.82975,980.4282222,1.093333333,1.728555556,1.821888889,1.728555556,2.405523111,0.87776739
493,273783,1/15/19,8092,53,58,38.911945,-120.82939,917.244,0.733666667,1.177666667,1.318,1.177666667,1.395497333,0.333250863
494,273171,1/15/19,15653,52.55813953,62.72093023,38.733353,-120.81263,944.2628947,2.851930845,4.340134639,4.744556304,4.340134639,2.650407295,0.974713324
495,273062,1/15/19,12128,55.28888889,52.17777778,38.399555,-120.80896,969.8775556,1.843888889,3.202333333,3.527444444,3.202333333,2.952476,1.08264414
496,273186,1/15/19,15845,54.48888889,54.46666667,38.722176,-120.770706,929.3513333,1.048444444,1.600555556,1.701111111,1.600555556,1.918131111,0.651351332
497,273775,1/15/19,8056,57.33333333,53,38.352535,-120.7672,969.2397778,1.531555556,2.292,2.594666667,2.292,2.405408,0.877719536
498,273618,1/15/19,3334,54,62.48888889,37.118015,-120.74461,1010.497111,11.38766667,12.47877778,12.76266667,12.46277778,6.926442222,1.935346294
499,273617,1/15/19,3329,74.71111111,34,37.11881,-120.74453,1009.608,1.532222222,2.047888889,2.265222222,2.047888889,3.896293778,1.360025788
500,273178,1/15/19,15715,50.82222222,65.42222222,38.605602,-120.71307,943.3322222,0.213777778,0.553666667,0.638777778,0.553666667,0.436148,-0.829773644
501,273185,1/15/19,15843,50.84444444,57.93333333,38.7349,-120.7102,911.2731111,0.908444444,1.389777778,1.509888889,1.389777778,1.512323556,0.413647247
502,273754,1/15/19,7312,50.97777778,51.84444444,38.691505,-120.69377,922.6537778,1.181666667,1.591111111,1.771333333,1.591111111,2.136595556,0.7592137
503,273838,1/15/19,9214,55.17777778,57.11111111,35.6209,-120.6745,987.714,9.193,12.73144444,14.11077778,12.73144444,7.525410222,2.018285324
504,273067,1/15/19,12218,53.76470588,62.05882353,35.610497,-120.67343,986.36,8.332533937,11.27470588,12.03470588,11.27470588,6.340534118,1.846963011
505,273594,1/15/19,2717,51.93333333,75.06666667,35.494843,-120.665825,983.978,5.201777778,7.528777778,8.350888889,7.528777778,3.269399556,1.184606346
506,273840,1/15/19,9256,60.95555556,54.48888889,35.27047,-120.66213,1008.788,0.093777778,0.267555556,0.472555556,0.267555556,1.217745778,0.197001426
507,273047,1/15/19,11856,59,56.15555556,35.300823,-120.659546,1002.571111,0.123,0.167444444,0.298111111,0.167444444,1.023287556,0.023020538
508,273661,1/15/19,4520,61,53.8,35.26587,-120.65855,1007.386444,0.074666667,0.137555556,0.198888889,0.137555556,1.208319111,0.189230229
509,273146,1/15/19,14961,57.8,64.06666667,35.259483,-120.64473,1006.762,0.134888889,0.166777778,0.217,0.166777778,0.348911556,-1.052936811
510,273203,1/15/19,16419,50,61.86666667,38.709732,-120.610535,899.332,11.218,16.57144444,18.24133333,16.57088889,9.132105778,2.211796312
511,273711,1/15/19,5928,41.66666667,55.11111111,40.372356,-120.59329,871.104,9.693888889,14.71255556,16.87422222,14.71255556,8.733912444,2.16721343
512,273190,1/15/19,15895,48.88888889,62.84444444,38.713776,-120.59142,889.9244444,7.853111111,11.73122222,13.11644444,11.73122222,6.512813778,1.873771587
513,273780,1/15/19,8080,49.28888889,57.08888889,38.766277,-120.589935,876.9009302,10.92469767,15.56066408,16.73907235,15.53740827,8.997628599,2.196961054
514,273615,1/15/19,3307,57,64.89655172,35.13255,-120.57762,1006.711081,0.16193849,0.371575023,0.571025163,0.371575023,0.385519105,-0.953164527
515,273170,1/15/19,15651,47.91111111,61.02222222,38.581036,-120.577515,888.8591111,0.121,0.342444444,0.444333333,0.342444444,0.700347556,-0.356178559
516,273192,1/15/19,15907,59.83333333,54.66666667,35.038963,-120.55204,1006.979474,0.623947368,0.774517544,0.915877193,0.774517544,1.468247193,0.384069304
517,273813,1/15/19,8368,58.33333333,59.41666667,35.033035,-120.542496,1007.690769,0.211602564,0.343589744,0.429615385,0.343589744,0.837741026,-0.177046265
518,273138,1/15/19,14729,48.97777778,61.17777778,38.45695,-120.53333,898.0753333,1.012,1.710333333,2.007,1.710333333,1.403868,0.339231284
519,273074,1/15/19,12681,51.26666667,60.75555556,35.518394,-120.52318,974.7917778,0.246666667,0.658111111,0.813111111,0.658111111,0.888476889,-0.118246643
520,273737,1/15/19,6808,56.13333333,100,35.01287,-120.51599,999.425814,17.08075969,17.6136124,17.75562016,15.65094574,5.401095566,1.686601816
521,273735,1/15/19,6798,55.24324324,69.08108108,35.03149,-120.50102,1000.961556,0.189858859,0.398687688,0.538222222,0.398687688,0.04320424,-3.141816635
522,273135,1/15/19,14617,57,59.15555556,37.328754,-120.46203,1008.474667,6.203888889,8.555,8.983,8.555,5.162766667,1.641472612
523,273211,1/15/19,16703,57.97777778,72.08888889,34.63782,-120.4575,1011.111111,0.450555556,1.111222222,1.638333333,1.111222222,0.160307111,-1.830663859
524,273358,1/15/19,19305,49,59.11538462,38.1758,-120.4552,914.7663636,0.135,0.215638112,0.251783217,0.215638112,0.796363601,-0.227699412
525,273568,1/15/19,23793,53.04444444,60.8,36.79301,-120.43946,1008.322222,8.144444444,11.34277778,11.94988889,11.34277778,6.483455556,1.869253633
526,273393,1/15/19,19547,49,56.04545455,38.164715,-120.41254,898.8348889,0.103255051,0.234174242,0.298479798,0.234174242,1.067634576,0.065445524
527,273068,1/15/19,12264,52.525,53,38.029472,-120.4113,940.6063415,0.214807927,0.461094512,0.539210366,0.461094512,1.446013524,0.368810477
528,273371,1/15/19,19385,52.97777778,63.68888889,37.880127,-120.40217,968.6933333,0.666,1.257111111,1.439222222,1.257111111,0.952432889,-0.048735632
529,273734,1/15/19,6764,85,22,35.6564,-120.376366,1010.238889,0.121222222,0.1755,0.249666667,0.1755,3.937562,1.37056175
530,273043,1/15/19,1178,58.53333333,48.68888889,37.67254,-120.35794,977.8197778,0.18,0.171555556,0.235333333,0.171555556,1.661601778,0.507782063
531,273232,1/15/19,17824,47.93333333,58.24444444,38.244816,-120.32883,868.2663636,0.18,0.127608586,0.252540404,0.127608586,0.824440232,-0.193050629
532,273362,1/15/19,19333,42,61.48888889,38.291637,-120.27657,852.2115556,2.477555556,4.250666667,5.013444444,4.250666667,2.708496,0.996393499
